Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentences,Tipo
ContratoIndefinidoApoyoEmprendedoresH,3.6474164133738602,3.0395136778115504,0.0,9.422492401215806,0.9118541033434651,0.0,5.775075987841945,11.55015197568389,16.41337386018237,26.443768996960486,2.735562310030395,2.43161094224924,0.0,0.303951367781155,0.303951367781155,0.303951367781155,0.0,0.303951367781155,0.0,86.93009118541033,0.303951367781155,0.0,0.0,2.735562310030395,34.1,5.079027355623101,1.9,1.0,0.0,10,Dificil
RetornoVoluntarioH,4.467609828741623,2.4571854058078926,0.22338049143708116,8.265078183172003,2.084884586746091,0.22338049143708116,2.2338049143708116,11.839166046165301,17.795979151154132,26.805658972449738,3.052866716306776,4.095309009679822,0.0,0.37230081906180196,1.2658227848101267,0.8935219657483247,0.0,1.1169024571854058,0.0,89.05435591958302,0.5212211466865228,0.5956813104988831,0.0,1.712583767684289,36.76315789473684,5.489203276247208,1.6842105263157894,1.0526315789473684,0.05263157894736842,38,Dificil
VacacionesNoDisfrutadasParoH,1.520912547528517,3.041825095057034,0.0,13.688212927756654,1.9011406844106464,0.7604562737642585,3.4220532319391634,13.688212927756654,15.96958174904943,24.334600760456272,0.0,1.520912547528517,0.0,0.0,0.0,0.38022813688212925,0.0,0.0,0.0,105.32319391634981,0.0,1.520912547528517,0.0,3.4220532319391634,38.25,5.657794676806084,2.0,0.875,0.0,8,Dificil
SellarParoPorInternetH,2.727272727272727,1.2121212121212122,0.30303030303030304,10.909090909090908,3.3333333333333335,0.0,3.9393939393939394,8.181818181818182,17.575757575757574,29.09090909090909,3.9393939393939394,3.3333333333333335,0.0,0.6060606060606061,1.5151515151515151,0.6060606060606061,0.0,2.4242424242424243,0.0,80.0,0.0,0.9090909090909091,0.0,1.5151515151515151,17.05263157894737,4.9393939393939394,0.8421052631578947,0.9473684210526315,0.0,19,Dificil
InstalarActivarDNIElectronicoH,2.1367521367521367,2.02991452991453,3.7393162393162394,10.576923076923077,3.952991452991453,0.21367521367521367,1.6025641025641026,12.606837606837606,11.324786324786325,26.068376068376068,6.730769230769231,2.9914529914529915,0.0,0.7478632478632479,3.4188034188034186,2.3504273504273505,0.0,1.2820512820512822,0.0,73.18376068376068,0.6410256410256411,4.273504273504273,0.42735042735042733,1.7094017094017093,30.419354838709676,4.798076923076923,1.032258064516129,1.0,0.03225806451612903,31,Dificil
CertificadoRetencionesIRPF2019FacilH,1.7797552836484982,1.0011123470522802,2.1134593993325916,13.904338153503893,4.560622914349277,0.11123470522803114,1.4460511679644048,14.682981090100112,14.794215795328142,21.35706340378198,1.557285873192436,1.557285873192436,0.0,0.6674082313681868,0.778642936596218,0.22246941045606228,0.0,0.778642936596218,0.0,83.75973303670746,0.5561735261401557,0.22246941045606228,3.781979977753059,1.7797552836484982,26.575757575757574,4.556173526140156,0.8181818181818182,1.0,0.0,33,Dificil
InformeeVidaLaboralCertificadoDigitalH,3.260869565217391,1.0869565217391304,0.36231884057971014,14.492753623188406,3.9855072463768115,0.7246376811594203,2.536231884057971,14.492753623188406,15.942028985507246,25.0,0.7246376811594203,1.4492753623188406,0.0,0.0,0.36231884057971014,0.7246376811594203,0.0,0.0,0.0,89.4927536231884,0.36231884057971014,0.7246376811594203,0.0,2.1739130434782608,23.166666666666668,4.807971014492754,0.5833333333333334,1.0,0.0,12,Dificil
ExportarParoH,2.03125,2.03125,1.875,12.65625,3.125,0.9375,1.71875,14.0625,17.34375,24.6875,0.625,2.8125,0.0,0.3125,1.71875,0.0,0.0,0.0,0.0,89.84375,0.3125,0.0,0.0,4.84375,40.4375,4.871875,2.125,1.0,0.0,16,Dificil
EREH,4.056795131845842,2.231237322515213,4.259634888438134,13.184584178498985,3.2454361054766734,0.4056795131845842,1.0141987829614605,13.387423935091277,13.995943204868155,22.920892494929006,2.636916835699797,0.6085192697768763,0.0,0.2028397565922921,0.4056795131845842,0.2028397565922921,0.0,0.0,0.0,74.84787018255578,1.6227180527383367,3.6511156186612577,0.0,1.2170385395537526,19.75,4.0344827586206895,0.375,0.041666666666666664,0.041666666666666664,24,Dificil
TramitesINEMH,0.0,0.0,0.0,15.555555555555555,6.666666666666667,0.0,2.2222222222222223,8.88888888888889,17.77777777777778,22.22222222222222,4.444444444444445,2.2222222222222223,0.0,0.0,4.444444444444445,0.0,0.0,0.0,0.0,257.77777777777777,0.0,0.0,0.0,2.2222222222222223,61.0,5.111111111111111,1.0,0.5,0.0,2,Dificil
DiasHabilesH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.12422360248448,0.6211180124223602,3.7267080745341614,0.0,0.0,80.5,0.0,0.0,0.0,0.0,2,Dificil
AyudasDesempleadosMayores45H,1.7077798861480076,1.1385199240986716,0.0,10.62618595825427,1.7077798861480076,0.18975332068311196,3.0360531309297913,16.698292220113853,17.4573055028463,23.529411764705884,1.7077798861480076,1.5180265654648957,0.0,0.18975332068311196,0.7590132827324478,0.18975332068311196,0.0,0.7590132827324478,0.0,91.84060721062619,0.5692599620493358,1.3282732447817838,0.0,2.6565464895635675,23.75,4.7893738140417454,1.0833333333333333,0.8333333333333334,0.0,24,Dificil
PrestacionCeseActividadAutonomoH,5.633802816901408,0.0,0.9389671361502347,7.746478873239437,1.1737089201877935,0.2347417840375587,2.112676056338028,16.666666666666668,18.544600938967136,26.760563380281692,3.9906103286384975,4.929577464788732,0.0,0.2347417840375587,1.408450704225352,0.0,0.0,0.4694835680751174,0.0,98.59154929577464,0.704225352112676,0.2347417840375587,0.0,0.704225352112676,34.92857142857143,5.765258215962441,1.7142857142857142,1.0,0.0,14,Dificil
AyudasRetornoHumanitarioH,4.467609828741623,2.4571854058078926,0.22338049143708116,8.265078183172003,2.084884586746091,0.22338049143708116,2.2338049143708116,11.839166046165301,17.795979151154132,26.805658972449738,3.052866716306776,4.095309009679822,0.0,0.37230081906180196,1.2658227848101267,0.8935219657483247,0.0,1.1169024571854058,0.0,89.05435591958302,0.5212211466865228,0.5956813104988831,0.0,1.712583767684289,36.76315789473684,5.489203276247208,1.6842105263157894,1.0526315789473684,0.05263157894736842,38,Dificil
SolicitarCertificadoIRPFH,1.7601760176017602,0.9900990099009901,2.6402640264026402,13.751375137513751,4.51045104510451,0.11001100110011001,1.4301430143014302,14.521452145214521,14.631463146314632,21.562156215621563,1.4301430143014302,1.54015401540154,0.0,0.6600660066006601,0.77007700770077,0.22002200220022003,0.0,0.77007700770077,0.0,83.05830583058305,0.5500550055005501,0.22002200220022003,3.74037403740374,1.7601760176017602,26.606060606060606,4.518151815181518,0.8181818181818182,1.0,0.0,33,Dificil
ParoEn2019H,0.970873786407767,0.970873786407767,2.912621359223301,2.912621359223301,0.0,0.0,1.941747572815534,7.766990291262136,16.019417475728154,25.24271844660194,15.533980582524272,3.3980582524271843,0.0,0.4854368932038835,7.281553398058253,1.4563106796116505,0.0,4.368932038834951,0.0,66.50485436893204,1.941747572815534,0.0,0.0,4.854368932038835,108.5,4.762135922330097,4.0,1.0,0.0,2,Dificil
VerDatosEnLaSeguridadSocialH,0.7751937984496124,0.7751937984496124,2.3255813953488373,13.178294573643411,5.426356589147287,0.0,2.3255813953488373,9.30232558139535,13.953488372093023,31.007751937984494,0.7751937984496124,3.875968992248062,0.0,0.0,3.875968992248062,2.3255813953488373,0.0,0.0,0.0,81.3953488372093,1.550387596899225,3.10077519379845,0.0,1.550387596899225,19.0,4.883720930232558,0.5714285714285714,1.0,0.0,7,Dificil
CoordinacionServiciosAutonomosEmpleoH,1.187648456057007,0.9501187648456056,0.0,4.275534441805226,1.9002375296912113,0.0,1.187648456057007,13.776722090261282,16.389548693586697,31.828978622327792,0.2375296912114014,6.175771971496437,0.0,0.2375296912114014,3.0878859857482186,0.2375296912114014,0.0,0.0,0.0,92.39904988123516,0.7125890736342043,0.2375296912114014,0.0,1.66270783847981,36.166666666666664,5.574821852731591,1.1666666666666667,1.0,0.0,12,Dificil
AyudasDespuesParoH,1.740506329113924,1.4240506329113924,0.31645569620253167,9.968354430379748,2.2151898734177213,0.15822784810126583,2.3734177215189876,16.455696202531644,17.40506329113924,24.525316455696203,0.9493670886075949,2.0569620253164556,0.0,0.15822784810126583,0.9493670886075949,0.31645569620253167,0.0,0.15822784810126583,0.0,81.64556962025317,0.47468354430379744,1.1075949367088607,0.0,2.689873417721519,23.384615384615383,4.715189873417722,1.1923076923076923,1.0,0.0,26,Dificil
TrabajadoresParoDerechoVacacionesH,0.0,0.0,0.0,21.12676056338028,8.450704225352112,1.408450704225352,1.408450704225352,8.450704225352112,18.309859154929576,19.718309859154928,0.0,1.408450704225352,0.0,1.408450704225352,0.0,1.408450704225352,0.0,0.0,0.0,145.07042253521126,0.0,0.0,0.0,2.816901408450704,28.5,5.802816901408451,1.25,0.5,0.0,4,Dificil
PedirCitaSEPEH,0.6711409395973155,0.0,2.0134228187919465,5.369127516778524,2.0134228187919465,0.0,0.6711409395973155,5.369127516778524,15.436241610738255,33.557046979865774,1.342281879194631,6.040268456375839,0.0,0.0,9.395973154362416,3.3557046979865772,0.0,0.0,0.0,105.36912751677852,0.0,0.6711409395973155,0.0,0.0,28.0,5.154362416107382,0.0,0.5714285714285714,0.0,7,Dificil
CertificadoDefuncionH,2.0408163265306123,0.0,0.0,16.3265306122449,2.0408163265306123,0.6802721088435374,5.442176870748299,17.006802721088434,17.687074829931973,22.448979591836736,1.3605442176870748,5.442176870748299,0.0,2.7210884353741496,0.0,0.0,0.0,0.0,0.0,96.59863945578232,0.6802721088435374,0.6802721088435374,0.0,2.0408163265306123,37.75,5.666666666666667,0.5,1.0,0.0,4,Dificil
RenunciaPrestacionesDesempleoH,1.0471204188481675,2.6178010471204187,1.5706806282722514,17.801047120418847,3.141361256544503,2.094240837696335,3.6649214659685865,14.659685863874346,13.089005235602095,20.418848167539267,0.5235602094240838,3.141361256544503,0.0,1.0471204188481675,1.0471204188481675,0.5235602094240838,0.0,0.0,0.0,93.19371727748691,0.0,3.141361256544503,0.0,1.0471204188481675,25.625,5.261780104712042,1.25,1.0,0.0,8,Dificil
APPAgenciaTributariaRenta2019H,2.830188679245283,1.2864493996569468,1.6295025728987993,13.379073756432247,3.5162950257289878,0.5145797598627787,1.8867924528301887,14.751286449399657,15.608919382504288,22.555746140651802,1.8867924528301887,0.7718696397941681,0.0,0.4288164665523156,0.6003430531732419,0.34305317324185247,0.0,1.2006861063464838,0.0,78.90222984562607,0.34305317324185247,2.3156089193825045,2.058319039451115,2.144082332761578,26.142857142857142,4.147512864493996,1.0952380952380953,0.9761904761904762,0.047619047619047616,42,Dificil
ExpedienteINEMH,1.4598540145985401,0.7299270072992701,0.7299270072992701,11.678832116788321,4.37956204379562,0.0,2.9197080291970803,10.94890510948905,18.248175182481752,32.11678832116788,0.7299270072992701,0.0,0.0,0.0,0.7299270072992701,0.0,0.0,0.0,0.0,87.5912408759124,0.0,0.7299270072992701,0.0,5.109489051094891,23.0,4.8321167883211675,1.3333333333333333,1.0,0.0,6,Dificil
CertificadoDigitalFacilH,0.0,1.5432098765432098,0.6172839506172839,12.037037037037036,4.012345679012346,0.0,1.8518518518518519,10.493827160493828,14.814814814814815,28.08641975308642,1.8518518518518519,4.320987654320987,0.0,0.0,0.0,0.30864197530864196,0.0,0.30864197530864196,0.0,88.88888888888889,0.30864197530864196,1.5432098765432098,0.0,1.2345679012345678,21.0625,5.481481481481482,0.375,0.6875,0.0,16,Dificil
DarseBajaParoH,3.252032520325203,1.6260162601626016,0.8130081300813008,10.840108401084011,2.9810298102981028,0.27100271002710025,1.084010840108401,15.718157181571815,13.821138211382113,27.913279132791327,3.5230352303523036,0.5420054200542005,0.0,0.0,2.168021680216802,1.6260162601626016,0.0,2.9810298102981028,0.0,82.38482384823848,0.8130081300813008,0.27100271002710025,0.0,1.6260162601626016,36.1,4.626016260162602,0.6,1.0,0.0,10,Dificil
CursosINEMH,5.114638447971782,0.5291005291005291,0.0,12.698412698412698,4.056437389770723,0.7054673721340388,3.7037037037037037,13.932980599647266,16.049382716049383,23.45679012345679,2.1164021164021163,2.4691358024691357,0.0,0.8818342151675485,0.0,0.0,0.0,1.4109347442680775,0.0,81.12874779541447,0.1763668430335097,0.5291005291005291,0.0,1.9400352733686066,18.566666666666666,4.659611992945326,0.6666666666666666,0.8333333333333334,0.03333333333333333,30,Dificil
SolicitarBorradorDeclaracionRentaH,2.265705458290422,1.8537590113285274,1.7507723995880535,14.006179196704428,4.840370751802266,0.411946446961895,1.544799176107106,13.388259526261585,13.594232749742533,23.68692070030896,1.64778578784758,1.0298661174047374,0.0,0.5149330587023687,2.265705458290422,0.7209062821833162,0.0,1.0298661174047374,0.0,77.96086508753862,0.2059732234809475,1.132852729145211,3.501544799176107,2.059732234809475,27.848484848484848,4.502574665293512,1.1818181818181819,0.9696969696969697,0.0,33,Dificil
