Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas/frases,%comas,%puntos,punto_y_coma,date,doble_negacion,partitivos o porcentajes,presente_indicativo,subjuntivo,condicional,nverbseguidos,%puntuacion,Tipo
AdministraciónPúblicaElectrónicaH,4.624277456647399,0.1926782273603083,0.3853564547206166,7.514450867052023,1.5414258188824663,0.5780346820809249,2.1194605009633913,15.992292870905588,15.992292870905588,26.01156069364162,23.314065510597302,9.826589595375722,0.0,2.1194605009633913,1.5414258188824663,0.0,0.1926782273603083,0.0,71.1645101663586,1.478743068391867,0.9242144177449169,0.0,1.9267822736030829,34.6,5.543352601156069,1.5333333333333334,4.431599229287091,2.697495183044316,0.1926782273603083,0.9633911368015414,0.0,0.0,2.697495183044316,0.3853564547206166,0.0,3.0828516377649327,16.95568400770713,Dificil
CitaPreviaRenovarDNIPasaporteH,2.681992337164751,2.681992337164751,1.5325670498084292,14.17624521072797,5.747126436781609,1.1494252873563218,0.3831417624521073,12.64367816091954,14.559386973180077,24.904214559386972,22.22222222222222,3.4482758620689653,0.0,1.1494252873563218,0.0,0.0,1.1494252873563218,0.0,76.89075630252101,6.722689075630252,1.680672268907563,0.0,1.1494252873563218,17.4,4.168582375478927,0.4666666666666667,2.681992337164751,5.363984674329502,0.0,0.0,0.0,0.0,4.980842911877395,0.3831417624521073,0.0,6.896551724137931,18.007662835249043,Dificil
TelefonosHaciendaAgenciaTributariaH,0.29411764705882354,1.1764705882352942,0.0,3.823529411764706,0.0,0.0,0.5882352941176471,7.647058823529412,17.941176470588236,17.647058823529413,39.411764705882355,3.823529411764706,0.0,1.1764705882352942,4.705882352941177,0.0,14.117647058823529,0.0,56.46067415730337,1.404494382022472,0.0,0.0,5.588235294117647,18.88888888888889,4.270588235294118,0.4444444444444444,2.3529411764705883,5.0,0.0,5.0,0.0,0.0,2.6470588235294117,0.5882352941176471,0.0,0.5882352941176471,20.294117647058822,Dificil
CitaPreviaAgenciaTributariaH,10.245310245310245,1.875901875901876,0.5772005772005772,15.728715728715729,5.05050505050505,0.4329004329004329,2.0202020202020203,14.862914862914863,17.46031746031746,22.366522366522368,15.728715728715729,5.916305916305916,0.0,1.875901875901876,0.2886002886002886,0.0,0.1443001443001443,0.0,81.42644873699851,4.606240713224368,0.7429420505200595,2.886002886002886,2.1645021645021645,23.1,4.458874458874459,0.9,3.896103896103896,4.329004329004329,0.0,0.0,0.1443001443001443,0.0,2.886002886002886,3.1746031746031744,0.0,5.194805194805195,14.285714285714286,Dificil
CitaPreviaSanitariaH,1.1695906432748537,2.3391812865497075,1.1695906432748537,11.695906432748538,4.093567251461988,0.0,0.5847953216374269,14.035087719298245,14.619883040935672,26.31578947368421,19.29824561403509,4.678362573099415,0.0,0.5847953216374269,1.1695906432748537,0.0,0.5847953216374269,0.0,81.76100628930817,3.7735849056603774,1.2578616352201257,0.0,0.5847953216374269,21.375,4.087719298245614,0.625,2.9239766081871346,4.678362573099415,0.0,0.0,0.0,0.0,4.678362573099415,1.1695906432748537,0.0,4.678362573099415,17.54385964912281,Dificil
CuandoObligatoriaDeclaracionRentaH,12.292817679558011,2.4861878453038675,0.0,9.94475138121547,2.2099447513812156,0.0,3.1767955801104972,11.878453038674033,18.093922651933703,23.895027624309392,15.469613259668508,9.530386740331492,0.0,2.7624309392265194,0.8287292817679558,0.0,0.6906077348066298,0.0,78.6908077994429,5.571030640668524,0.9749303621169917,0.0,3.314917127071823,36.2,5.209944751381215,1.5,4.143646408839779,2.6243093922651934,0.0,0.13812154696132597,0.27624309392265195,0.4143646408839779,0.9668508287292817,3.0386740331491713,0.0,2.4861878453038675,11.602209944751381,Dificil
CitaPreviaINEMTelefonoH,0.0,0.0,0.46296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,25.462962962962962,76.38888888888889,0.46296296296296297,0.0,0.0,0.0,0.0,73.61111111111111,0.0,17.77777777777778,3.111111111111111,1.7777777777777777,0.0,0.0,216.0,4.263888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46296296296296297,Dificil
AnularCitaPreviaINEMH,0.0,0.0,2.0,14.0,4.0,0.0,0.0,14.0,12.0,20.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,82.97872340425532,0.0,6.382978723404255,0.0,0.0,50.0,3.78,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,12.0,Dificil
CertificadoEmpresaH,5.882352941176471,0.6535947712418301,0.0,13.72549019607843,3.9215686274509802,1.9607843137254901,3.9215686274509802,15.686274509803921,16.33986928104575,26.143790849673202,16.99346405228758,9.803921568627452,0.0,0.6535947712418301,3.2679738562091503,0.0,0.0,0.0,69.46107784431138,6.586826347305389,0.0,0.0,3.2679738562091503,25.5,5.69281045751634,1.1666666666666667,4.57516339869281,3.2679738562091503,0.0,0.0,0.0,0.0,1.9607843137254901,1.3071895424836601,0.0,2.6143790849673203,10.457516339869281,Dificil
ParoEn2019H,2.4271844660194173,0.970873786407767,2.912621359223301,2.912621359223301,0.0,0.0,1.941747572815534,7.766990291262136,16.019417475728154,27.184466019417474,35.43689320388349,3.3980582524271843,0.0,1.4563106796116505,7.281553398058253,0.0,4.368932038834951,0.0,55.76036866359447,5.529953917050691,0.0,0.0,4.854368932038835,103.0,4.762135922330097,4.0,3.883495145631068,0.970873786407767,0.0,1.4563106796116505,0.0,1.4563106796116505,0.4854368932038835,0.0,0.0,0.0,16.50485436893204,Dificil
CitaPreviaExtranjeriaHuellasH,2.5396825396825395,2.2222222222222223,0.31746031746031744,9.841269841269842,2.5396825396825395,0.0,4.126984126984127,12.063492063492063,17.77777777777778,30.793650793650794,21.904761904761905,11.428571428571429,0.0,0.9523809523809523,2.5396825396825395,0.0,0.9523809523809523,0.0,63.1578947368421,4.43213296398892,0.554016620498615,0.0,1.5873015873015872,31.5,6.396825396825397,1.0,3.1746031746031744,2.857142857142857,0.0,0.31746031746031744,0.0,0.0,2.5396825396825395,0.31746031746031744,0.0,6.349206349206349,13.968253968253968,Dificil
PedirCitaSEPEH,5.0,0.45454545454545453,0.45454545454545453,4.545454545454546,1.8181818181818181,0.0,0.45454545454545453,5.909090909090909,14.545454545454545,33.18181818181818,34.09090909090909,9.545454545454545,0.0,0.9090909090909091,8.181818181818182,0.0,0.45454545454545453,0.0,70.40816326530613,3.061224489795918,0.5102040816326531,0.0,0.9090909090909091,31.428571428571427,4.868181818181818,0.2857142857142857,0.9090909090909091,2.727272727272727,0.0,0.0,0.0,0.0,1.8181818181818181,0.45454545454545453,0.0,0.9090909090909091,29.545454545454547,Dificil
DemandaEmpleoH,4.735376044568246,1.6713091922005572,0.8356545961002786,13.09192200557103,4.178272980501393,0.5571030640668524,1.6713091922005572,12.534818941504179,15.041782729805014,23.119777158774372,20.61281337047354,6.128133704735376,0.0,1.392757660167131,0.0,0.0,1.1142061281337048,0.0,79.08309455587393,2.005730659025788,0.5730659025787965,0.0,3.064066852367688,27.615384615384617,4.56824512534819,1.3076923076923077,4.735376044568246,3.064066852367688,0.0,0.0,0.0,0.0,6.128133704735376,0.2785515320334262,0.0,6.128133704735376,16.71309192200557,Dificil
AyudasEmigrantesRetornadosH,4.102564102564102,2.051282051282051,0.0,8.461538461538462,1.2820512820512822,0.2564102564102564,2.5641025641025643,16.153846153846153,17.17948717948718,25.384615384615383,15.897435897435898,6.153846153846154,0.0,2.051282051282051,0.5128205128205128,0.0,0.5128205128205128,0.0,78.75647668393782,4.404145077720207,1.8134715025906736,0.0,2.3076923076923075,24.375,4.9051282051282055,1.0,4.102564102564102,4.102564102564102,0.0,0.0,0.0,0.2564102564102564,1.794871794871795,1.0256410256410255,0.0,3.076923076923077,12.051282051282051,Dificil
ConvenioColectivoH,6.832298136645963,0.0,0.0,12.422360248447205,4.3478260869565215,0.0,1.8633540372670807,15.527950310559007,15.527950310559007,29.19254658385093,16.149068322981368,11.180124223602485,0.0,1.8633540372670807,0.0,0.0,0.0,0.0,73.59550561797752,1.1235955056179776,1.1235955056179776,0.0,1.2422360248447204,20.125,6.031055900621118,0.375,1.8633540372670807,4.3478260869565215,0.0,0.0,0.0,0.0,2.484472049689441,2.484472049689441,0.0,3.7267080745341614,9.316770186335404,Dificil
CitaPreviaDGTH,6.225165562913907,1.9867549668874172,0.26490066225165565,14.56953642384106,5.430463576158941,0.26490066225165565,1.5894039735099337,13.37748344370861,15.099337748344372,22.91390728476821,16.688741721854306,5.033112582781457,0.0,2.251655629139073,0.7947019867549668,0.0,0.6622516556291391,0.0,80.93959731543625,2.953020134228188,0.5369127516778524,0.0,4.105960264900662,26.03448275862069,4.566887417218543,1.206896551724138,4.635761589403973,3.443708609271523,0.0,0.26490066225165565,0.13245033112582782,0.0,4.370860927152318,1.5894039735099337,0.0,6.622516556291391,13.509933774834437,Dificil
DocumentacionPedirParoH,5.626598465473146,1.0230179028132993,0.2557544757033248,12.531969309462916,4.092071611253197,0.2557544757033248,2.0460358056265986,10.997442455242966,17.391304347826086,28.388746803069054,19.18158567774936,7.161125319693094,0.0,1.0230179028132993,2.3017902813299234,0.0,0.0,0.0,72.28915662650603,2.891566265060241,0.963855421686747,0.0,1.0230179028132993,32.583333333333336,5.406649616368286,0.8333333333333334,2.557544757033248,3.580562659846547,0.0,0.0,0.0,0.0,4.603580562659847,0.7672634271099744,0.0,5.115089514066496,14.066496163682864,Dificil
ContratoEnPracticasH,7.006369426751593,1.910828025477707,0.6369426751592356,11.464968152866241,1.910828025477707,0.0,3.821656050955414,12.101910828025478,16.56050955414013,25.477707006369428,17.197452229299362,12.101910828025478,0.0,3.1847133757961785,1.2738853503184713,0.0,0.6369426751592356,0.0,79.87421383647799,1.2578616352201257,0.6289308176100629,0.0,1.910828025477707,17.444444444444443,5.076433121019108,0.4444444444444444,2.5477707006369426,5.732484076433121,0.0,0.0,0.0,0.0,3.1847133757961785,2.5477707006369426,0.0,7.643312101910828,14.64968152866242,Dificil
CitaPreviaSeguridadSocialH,0.8928571428571429,8.928571428571429,1.7857142857142858,9.821428571428571,4.464285714285714,0.0,2.6785714285714284,8.035714285714286,7.142857142857143,37.5,27.678571428571427,7.142857142857143,0.0,0.0,5.357142857142857,0.0,0.0,0.0,57.46268656716418,2.985074626865672,0.0,0.0,3.5714285714285716,28.0,6.196428571428571,0.25,0.8928571428571429,2.6785714285714284,0.0,0.0,0.0,0.0,0.8928571428571429,1.7857142857142858,0.0,1.7857142857142858,16.964285714285715,Dificil
